id,first_name,second_name,total_points,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
322,Mohamed,Elyounoussi,0,0.0,0.0,96787,0,0,-2,2,0,3,0.0,0.0,0,0.0,False,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,53,96787.jpg,0.0,0.0,False,,n,16,20,295,1,3301,6,0.0,0.0,Elyounoussi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
323,Stuart,Armstrong,34,100.0,100.0,91047,0,0,-3,3,0,3,2.7,2.2,9,3.2,False,,2019-11-28T14:30:21.056647Z,52,91047.jpg,2.1,0.1,False,,a,16,20,4211,1368,9420,164,0.6,6.5,Armstrong,704,1,1,2,11,0,0,0,2,0,0,3,88,108.8,94.1,110.0,31.3
324,Mario,Lemina,0,0.0,0.0,151086,0,0,-3,3,0,3,0.0,0.0,0,0.0,False,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,47,151086.jpg,0.0,0.1,False,,n,16,20,1369,4,10428,17,0.0,0.0,Lemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
325,Pierre-Emile,Højbjerg,50,100.0,100.0,132015,0,0,-2,2,0,3,2.0,1.5,1,2.5,False,,2019-11-11T12:00:14.839134Z,48,132015.jpg,2.4,0.4,False,,a,16,20,33615,1163,59456,829,0.5,10.4,Højbjerg,1817,0,3,4,35,0,0,0,5,0,0,1,266,331.2,353.7,196.0,88.1
326,Tyreke,Johnson,0,0.0,0.0,204481,0,0,-1,1,0,3,0.0,0.0,0,0.0,False,Joined Woking on loan until January on 2/8. - Expected back 01 Feb,2019-08-02T13:30:09.188463Z,44,204481.jpg,0.0,0.0,False,,n,16,20,2450,15,3545,21,0.0,0.0,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
327,Callum,Slattery,0,,,193109,0,0,-1,1,0,3,-0.5,-1.0,0,0.0,False,,,44,193109.jpg,0.0,0.3,False,,a,16,20,31797,60,28272,298,0.0,0.0,Slattery,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
328,Oriol,Romeu Vidal,30,,,78056,0,0,-2,2,0,3,0.3,-0.2,1,0.8,False,,,43,78056.jpg,1.7,1.6,False,,a,16,20,144949,3799,119731,3953,0.2,7.0,Oriol Romeu,1127,0,0,2,28,0,0,0,2,0,0,0,179,208.2,115.8,41.0,36.4
437,Che,Adams,30,,,200439,0,0,-7,7,0,4,1.2,0.7,4,1.7,False,,,53,200439.jpg,1.9,0.3,False,,a,16,20,29220,299,90903,259,0.3,5.7,Adams,639,0,2,3,8,0,0,0,0,0,0,0,68,46.8,110.5,177.0,32.5
438,Moussa,Djenepo,32,100.0,100.0,431131,0,0,-3,3,1,3,0.2,-0.3,1,0.7,False,,2019-12-19T15:00:19.986568Z,52,431131.jpg,2.5,0.1,False,,a,16,20,27038,75,29508,147,0.1,6.2,Djenepo,652,2,1,1,8,0,0,0,4,0,0,3,119,168.0,84.4,168.0,42.2
485,Wesley,Hoedt,0,0.0,0.0,167075,0,0,-2,2,0,2,0.0,0.0,0,0.0,False,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,43,167075.jpg,0.0,0.0,False,,n,16,20,1001,4,4763,31,0.0,0.0,Hoedt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
486,Cédric,Soares,38,100.0,100.0,58822,0,0,-2,2,0,2,3.3,2.8,2,3.8,False,,2019-09-29T10:00:18.959570Z,48,58822.jpg,2.7,0.2,False,,a,16,20,14305,1259,22425,420,0.8,7.9,Cédric,1196,0,0,3,15,0,0,0,1,0,0,3,200,242.6,166.3,90.0,50.1
508,Sofiane,Boufal,27,100.0,100.0,128198,0,0,0,0,0,3,-0.2,-0.7,0,0.3,False,,2020-01-02T14:00:22.454471Z,55,128198.jpg,1.9,0.1,False,,a,16,20,14535,85,16573,74,0.1,4.9,Boufal,557,0,3,1,12,0,0,0,2,0,0,0,78,124.2,146.9,228.0,49.9
532,Kevin,Danso,9,100.0,100.0,135720,0,0,-3,3,0,2,-0.5,-1.0,0,0.0,False,,2019-12-19T15:00:20.159210Z,42,135720.jpg,1.5,0.0,False,,a,16,20,3120,43,3211,45,0.0,2.1,Danso,275,0,1,1,8,0,0,0,0,1,0,0,46,58.4,26.0,6.0,8.9
535,Daniel,N'Lundulu,0,,,200088,0,0,0,0,0,4,-0.5,-1.0,0,0.0,False,,,45,200088.jpg,0.0,0.1,False,,a,16,20,9379,38,7950,86,0.0,0.0,N'Lundulu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
548,Harry,Lewis,0,,,198044,0,0,0,0,0,1,-0.5,-1.0,0,0.0,False,,,40,198044.jpg,0.0,0.2,False,,a,16,20,12163,405,4634,201,0.0,0.0,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
584,William,Smallbone,0,,,214466,0,0,0,0,0,3,-0.5,-1.0,0,0.0,False,,,45,214466.jpg,0.0,0.0,False,,a,16,20,82,14,34,11,0.0,0.0,Smallbone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
329,Ben,Davies,8,0.0,0.0,115556,0,0,-2,2,0,2,0.0,0.0,0,0.0,False,Ankle injury - Expected back 22 Feb,2019-11-24T11:30:24.643297Z,53,115556.jpg,1.3,0.1,False,,i,17,6,7671,5,15115,54,0.0,1.5,Davies,360,0,0,0,6,0,0,0,1,0,0,0,43,60.4,45.5,12.0,11.6
330,Jan,Vertonghen,41,100.0,100.0,39194,0,0,-3,3,2,2,3.2,2.2,0,2.7,False,,2019-11-01T14:00:13.161821Z,52,39194.jpg,2.9,1.9,False,,a,17,6,124094,708,236587,4727,0.5,7.9,Vertonghen,1198,1,1,2,19,0,0,0,1,0,0,4,248,317.6,50.4,45.0,41.4
331,Toby,Alderweireld,44,,,55605,0,0,-1,1,1,2,1.7,0.7,2,1.2,False,,,54,55605.jpg,2.1,5.0,False,,a,17,6,311219,1617,496111,4731,0.2,8.1,Alderweireld,1890,0,2,2,30,0,0,0,3,0,0,1,350,477.2,165.9,103.0,74.6
332,Danny,Rose,17,100.0,75.0,38290,0,0,-2,2,0,2,1.0,0.0,2,0.5,False,,2019-12-31T20:00:19.491459Z,53,38290.jpg,1.4,1.3,False,,a,17,6,104839,313,211225,622,0.1,3.2,Rose,891,0,0,1,14,0,0,0,5,0,0,0,137,173.0,176.6,36.0,38.6
333,Davinson,Sánchez,25,100.0,100.0,173904,0,0,-2,2,0,2,1.5,0.5,2,1.0,False,,2019-09-12T12:30:16.170028Z,53,173904.jpg,1.5,0.9,False,,a,17,6,37635,481,70630,677,0.2,4.7,Sánchez,1440,0,0,1,23,0,0,0,4,0,0,0,244,333.0,23.3,48.0,40.5
334,Kieran,Trippier,0,0.0,0.0,77794,0,0,0,0,0,2,0.0,0.0,0,0.0,False,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,77794.jpg,0.0,0.1,False,,u,17,6,1342,17,14962,41,0.0,0.0,Trippier,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
335,Juan,Foyth,3,100.0,100.0,234908,0,0,-1,1,0,2,0.8,-0.2,0,0.3,False,,2019-06-25T11:30:07.259817Z,49,234908.jpg,0.8,0.0,False,,a,17,6,2288,19,3236,73,0.1,0.6,Foyth,66,0,0,0,3,0,0,0,1,0,0,0,9,18.6,12.5,0.0,3.1
336,Serge,Aurier,57,100.0,100.0,80226,-1,1,0,0,1,2,2.2,1.2,2,1.7,False,,2019-09-28T16:00:17.498533Z,50,80226.jpg,3.4,6.1,False,,a,17,6,926949,8813,550004,21644,0.3,11.4,Aurier,1444,0,5,3,21,1,0,0,1,1,0,10,346,375.8,290.7,142.0,80.9
337,Kyle,Walker-Peters,5,100.0,100.0,158534,0,0,-6,6,0,2,0.5,-0.5,0,0.0,False,,2020-01-03T15:30:19.222513Z,44,158534.jpg,1.7,0.5,False,,a,17,6,95312,84,300118,259,0.0,1.1,Walker-Peters,241,0,0,0,4,0,0,0,0,0,0,0,44,54.4,42.5,18.0,11.6
338,Harry,Kane,104,0.0,0.0,78830,0,0,-1,1,2,4,0.0,0.0,0,3.5,False,Hamstring injury - Expected back 04 Apr,2020-01-01T17:30:18.573337Z,109,78830.jpg,5.2,10.5,False,,i,17,6,1664613,220,2912205,68415,0.3,9.5,Kane,1778,11,2,2,29,0,0,0,2,0,0,16,374,531.4,291.1,696.0,151.8
339,Vincent,Janssen,0,0.0,0.0,165990,0,0,0,0,0,4,0.0,0.0,0,0.0,False,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,165990.jpg,0.0,0.1,False,,u,17,6,2783,10,8875,35,0.0,0.0,Janssen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
340,Hugo,Lloris,23,0.0,0.0,37915,0,0,-2,2,0,1,0.0,0.0,0,0.0,False,Arm injury - Unknown return date,2019-10-05T13:30:15.098154Z,53,37915.jpg,3.3,3.2,False,,i,17,6,218440,51,636002,1344,0.0,4.3,Lloris,548,0,0,1,8,0,0,0,0,0,30,0,123,206.0,0.0,0.0,20.6
341,Paulo,Gazzaniga,43,,,102884,0,0,1,-1,0,1,2.5,1.5,3,2.0,False,,,46,102884.jpg,2.7,4.0,False,,a,17,6,440574,11090,195345,8024,0.4,9.3,Gazzaniga,1432,0,0,1,23,0,0,0,1,0,56,3,255,399.8,10.0,0.0,41.1
342,Heung-Min,Son,91,100.0,100.0,85971,0,0,3,-3,4,3,1.0,0.0,2,0.5,False,,2019-12-22T18:00:20.922311Z,98,85971.jpg,5.4,6.7,False,,a,17,6,2587117,45691,2342946,13874,0.1,9.3,Son,1384,5,9,2,22,0,0,0,0,2,0,10,303,432.4,352.3,607.0,138.5
343,Christian,Eriksen,46,100.0,100.0,80607,0,0,-4,4,0,3,3.5,2.5,2,3.0,False,,2019-10-17T12:30:20.804778Z,86,80607.jpg,2.6,2.7,False,,a,17,6,140575,536,426421,1836,0.3,5.3,Eriksen,1045,2,2,1,17,0,0,0,5,0,0,6,192,251.0,334.4,211.0,79.3
344,Bamidele,Alli,77,100.0,100.0,108823,-1,1,1,-1,1,3,3.3,2.3,2,2.8,False,,2019-12-27T15:00:12.135272Z,86,108823.jpg,5.1,8.6,False,,a,17,6,1480538,6829,952366,89588,0.3,8.9,Alli,1253,6,3,2,17,0,0,0,2,0,0,9,259,389.8,248.6,364.0,100.4
345,Lucas,Rodrigues Moura da Silva,58,,,95715,0,0,-4,4,0,3,3.5,2.5,2,3.0,False,,,71,95715.jpg,2.9,4.9,False,,a,17,6,617447,11519,1014880,11540,0.4,8.2,Lucas Moura,1097,4,2,1,15,0,0,0,2,0,0,1,175,298.4,227.3,424.0,94.7
346,Erik,Lamela,35,100.0,100.0,62974,0,0,-3,3,1,3,1.0,0.0,1,0.5,False,,2019-10-27T16:30:10.051580Z,57,62974.jpg,2.9,1.1,False,,a,17,6,479750,520,501839,494,0.1,6.1,Lamela,654,2,2,1,9,0,0,0,2,0,0,2,141,172.6,206.0,143.0,52.2
347,Harry,Winks,25,100.0,100.0,157668,0,0,-3,3,0,3,1.2,0.2,2,0.7,False,,2019-12-26T14:00:20.356009Z,52,157668.jpg,1.5,0.3,False,,a,17,6,16208,225,29227,156,0.1,4.8,Winks,1084,0,0,1,20,0,0,0,5,0,0,0,194,197.4,167.7,34.0,39.9
348,Victor,Wanyama,1,100.0,100.0,54756,0,0,-2,2,0,3,0.5,-0.5,0,0.0,False,,2019-07-31T00:00:11.516279Z,48,54756.jpg,0.5,0.1,False,,a,17,6,4914,75,7655,95,0.0,0.2,Wanyama,24,0,0,0,2,0,0,0,1,0,0,0,5,1.2,0.9,0.0,0.2
349,Moussa,Sissoko,49,0.0,0.0,45268,0,0,-1,1,0,3,0.0,0.0,0,0.8,False,Knee injury - Expected back 11 Apr,2020-01-05T22:00:20.348120Z,49,45268.jpg,2.5,1.6,False,,i,17,6,222337,22,269907,7757,0.2,10.0,Sissoko,1688,2,1,3,25,0,0,0,6,0,0,0,272,242.8,201.9,167.0,61.1
350,Eric,Dier,15,100.0,100.0,93264,0,0,-1,1,0,3,1.5,0.5,0,1.0,False,,2020-01-01T17:30:18.613803Z,49,93264.jpg,1.7,0.2,False,,a,17,6,11602,158,17600,196,0.2,3.1,Dier,611,0,1,1,11,0,0,0,4,0,0,0,69,124.0,70.3,35.0,23.0
351,Luke,Amos,0,0.0,0.0,168764,0,0,0,0,0,3,0.0,0.0,0,0.0,False,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,45,168764.jpg,0.0,0.0,False,,n,17,6,866,9,1193,12,0.0,0.0,Amos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
352,Oliver,Skipp,3,,,209042,0,0,-2,2,0,3,0.5,-0.5,0,0.0,False,,,43,209042.jpg,1.0,0.5,False,,a,17,6,31497,2553,37544,953,0.0,0.7,Skipp,12,0,0,0,0,0,0,0,0,0,0,0,8,5.0,0.2,0.0,0.5
442,Tanguy,Ndombele,36,0.0,0.0,231372,0,0,-2,2,0,3,0.0,0.0,0,0.7,False,Hip injury - Unknown return date,2020-01-01T17:30:18.888298Z,58,231372.jpg,2.4,2.4,False,,i,17,6,583026,13,816464,2491,0.1,6.2,Ndombele,797,2,1,1,13,0,0,0,2,0,0,2,171,236.0,163.2,112.0,51.2
509,Troy,Parrott,1,,,447235,-1,1,-2,2,0,4,0.5,-0.5,0,0.0,False,,,43,447235.jpg,1.0,0.8,False,,a,17,6,73932,421,88558,753,0.0,0.2,Parrott,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0
523,Giovani,Lo Celso,15,100.0,100.0,200826,0,0,-2,2,0,3,1.5,0.5,1,1.0,False,,2019-09-08T18:00:18.298488Z,73,200826.jpg,1.2,0.2,False,,a,17,6,12995,234,43521,165,0.1,2.1,Lo Celso,353,0,0,1,5,0,0,0,1,0,0,0,49,57.4,97.0,58.0,21.2
524,Ryan,Sessegnon,7,100.0,100.0,184349,0,0,-1,1,0,3,1.3,0.3,0,0.8,False,,2019-08-09T13:00:15.120843Z,54,184349.jpg,1.4,0.1,False,,a,17,6,4532,82,18800,179,0.1,1.3,Sessegnon,251,0,0,0,4,0,0,0,0,0,0,0,33,39.6,36.8,32.0,10.8
527,Georges-Kévin,Nkoudou,1,0.0,0.0,168566,0,0,0,0,0,3,0.0,0.0,0,0.0,False,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,168566.jpg,1.0,0.0,False,,u,17,6,1694,5,2455,12,0.0,0.2,Nkoudou,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,18.0,1.8
543,Alfie,Whiteman,0,,,175941,0,0,0,0,0,1,0.5,-0.5,0,0.0,False,,,40,175941.jpg,0.0,0.6,False,,a,17,6,42944,1219,16218,532,0.0,0.0,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
555,Michel,Vorm,0,100.0,100.0,39215,0,0,-2,2,0,1,0.5,-0.5,0,0.0,False,,2019-11-21T14:30:20.107084Z,43,39215.jpg,0.0,0.0,False,,a,17,6,2818,25,2450,27,0.0,0.0,Vorm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
558,Brandon,Austin,0,,,214572,0,0,0,0,0,1,0.5,-0.5,0,0.0,False,,,40,214572.jpg,0.0,0.2,False,,a,17,6,14866,460,5724,280,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
583,Japhet,Tanganga,2,,,199584,0,0,0,0,0,2,1.0,0.0,2,0.5,False,,,40,199584.jpg,2.0,0.1,False,,a,17,6,9355,8746,903,677,0.1,0.5,Tanganga,90,0,0,0,1,0,0,0,0,0,0,0,20,26.0,0.3,0.0,2.6
353,José,Holebas,16,100.0,100.0,40868,0,0,-4,4,0,2,-0.3,0.2,0,0.2,False,,2019-12-04T20:00:11.977301Z,46,40868.jpg,1.3,0.7,False,,a,18,57,17874,121,233960,324,0.0,3.5,Holebas,1004,0,0,2,26,0,0,0,5,0,0,0,141,170.0,207.8,62.0,43.8
354,Christian,Kabasele,46,100.0,0.0,85624,0,0,-2,2,1,2,2.7,0.0,0,3.2,False,,2020-01-02T14:30:15.835545Z,43,85624.jpg,3.5,0.5,False,,a,18,57,56153,962,37688,2102,0.7,10.7,Kabasele,1124,0,1,6,10,0,0,0,1,2,0,3,220,262.0,13.3,37.0,31.4
355,Adam,Masina,23,100.0,100.0,155651,0,0,-2,2,0,2,1.0,1.5,7,1.5,False,,2019-12-12T22:00:15.473547Z,43,155651.jpg,2.3,0.1,False,,a,18,57,1777,343,4197,67,0.3,5.3,Masina,591,0,0,3,9,0,0,0,2,0,0,1,103,122.8,67.9,15.0,20.8
356,Adrian,Mariappa,17,100.0,100.0,20145,0,0,-3,3,0,2,1.8,2.3,7,2.3,False,,2019-12-28T17:00:19.627436Z,42,20145.jpg,1.5,0.2,False,,a,18,57,9921,2172,15199,428,0.5,4.0,Mariappa,866,0,0,2,19,0,0,0,1,1,0,1,126,138.4,52.5,32.0,21.7
357,Francisco,Femenía Far,29,0.0,0.0,54484,0,0,-3,3,0,2,0.0,0.0,0,2.7,False,Hamstring injury - Unknown return date,2020-01-01T17:30:18.675582Z,42,54484.jpg,1.7,0.7,False,,i,18,57,75829,93,81153,6550,0.6,6.9,Kiko Femenía,1344,0,0,3,28,0,0,0,4,0,0,0,231,222.6,214.3,40.0,47.8
358,Craig,Cathcart,59,100.0,100.0,41338,0,0,-2,2,1,2,3.3,3.8,6,3.8,False,,2019-12-28T19:30:17.240152Z,43,41338.jpg,3.0,2.1,False,,a,18,57,106720,14253,224611,3224,0.9,13.7,Cathcart,1723,0,0,7,23,0,0,0,4,0,0,3,324,319.0,23.2,34.0,37.7
359,Daryl,Janmaat,36,0.0,0.0,52940,0,0,-4,4,1,2,0.0,0.0,0,0.0,False,Knee injury - Expected back 18 Jan,2019-11-23T17:00:22.899461Z,41,52940.jpg,4.5,0.7,False,,i,18,57,180204,1251,179859,1786,0.0,8.8,Janmaat,606,0,1,4,5,1,0,0,1,0,0,7,148,116.0,108.4,46.0,27.1
360,Marc,Navarro,0,0.0,0.0,220166,0,0,-1,1,0,2,0.0,0.0,0,0.0,False,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,39,220166.jpg,0.0,0.3,False,,n,18,57,44546,312,32478,647,0.0,0.0,Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
361,Sebastian,Prödl,1,0.0,0.0,41945,0,0,0,0,0,2,0.0,0.0,0,0.0,False,Knee injury - Unknown return date,2019-11-21T17:30:19.779527Z,40,41945.jpg,1.0,1.1,False,,i,18,57,48998,15,99181,1043,0.0,0.2,Prödl,56,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.1,8.0,1.0
362,Troy,Deeney,39,100.0,100.0,41725,0,0,-3,3,1,4,4.5,5.0,7,5.0,False,,2019-08-22T16:30:07.834073Z,62,41725.jpg,3.5,1.1,False,,a,18,57,82349,9978,194818,3321,0.8,6.3,Deeney,903,4,0,4,10,0,0,0,3,0,0,5,158,222.2,165.8,341.0,72.9
363,Gerard,Deulofeu,71,100.0,100.0,94924,0,0,-4,4,2,4,3.7,4.2,2,4.2,False,,2019-08-04T11:30:17.304977Z,61,94924.jpg,3.2,2.8,False,,a,18,57,314977,8389,507827,9683,0.7,11.6,Deulofeu,1625,4,3,7,26,0,0,0,3,0,0,9,278,383.6,517.0,717.0,161.4
364,Andre,Gray,34,,,73426,0,0,-4,4,0,4,0.5,1.0,4,1.0,False,,,56,73426.jpg,1.9,0.4,False,,a,18,57,38737,285,71992,308,0.2,6.1,Gray,697,2,1,0,16,0,0,0,1,0,0,2,106,106.0,123.6,281.0,50.1
365,Isaac,Success Ajayi,4,100.0,100.0,173514,0,0,-2,2,0,4,-0.3,0.2,0,0.2,False,,2019-09-19T17:00:11.798096Z,48,173514.jpg,1.0,0.4,False,,a,18,57,19065,106,54941,237,0.0,0.8,Success,50,0,0,0,2,0,0,0,0,0,0,0,11,6.2,13.3,17.0,3.7
366,Ben,Foster,87,,,9089,1,-1,-1,1,1,1,4.5,5.0,6,5.0,False,,,49,9089.jpg,4.0,3.6,False,,a,18,57,231458,14401,176280,4903,1.0,17.8,Foster,1980,0,0,7,34,0,0,0,1,0,70,13,415,526.6,10.1,17.0,55.5
367,Pontus,Dahlberg,0,,,206882,0,0,-2,2,0,1,-0.5,0.0,0,0.0,False,,,43,206882.jpg,0.0,0.1,False,,a,18,57,1322,18,5698,48,0.0,0.0,Dahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
368,Abdoulaye,Doucouré,70,100.0,100.0,121599,0,0,-4,4,1,3,5.0,5.5,14,5.5,False,,2019-12-22T16:30:23.335692Z,56,121599.jpg,3.3,1.3,False,,a,18,57,75687,23744,195284,2117,1.0,12.5,Doucouré,1826,3,2,7,32,1,0,0,5,0,0,7,313,359.0,344.9,400.0,110.5
369,Roberto,Pereyra,34,100.0,100.0,61566,0,0,-4,4,0,3,1.0,1.5,6,1.5,False,,2020-01-05T01:00:12.397900Z,56,61566.jpg,2.1,0.6,False,,a,18,57,25084,473,238890,275,0.3,6.1,Pereyra,880,2,0,4,10,0,0,0,3,0,0,0,110,158.0,204.6,213.0,57.6
370,Will,Hughes,42,25.0,25.0,108413,-1,1,-2,2,0,3,0.2,0.3,0,1.2,False,Knock - 25% chance of playing,2019-12-28T17:00:19.675638Z,53,108413.jpg,2.5,0.3,False,,d,18,57,63231,9,67276,514,0.2,7.9,Hughes,1154,1,1,4,22,0,0,0,3,0,0,3,149,182.8,159.1,142.0,48.3
371,Tom,Cleverley,24,0.0,0.0,43250,0,0,-2,2,0,3,0.0,0.0,0,0.0,False,Heel Injury - Expected back 01 Feb,2019-10-26T16:30:19.666204Z,48,43250.jpg,2.7,0.1,False,,i,18,57,21227,4,25795,86,0.0,5.0,Cleverley,645,1,0,1,17,0,0,0,0,0,0,2,120,121.4,178.8,174.0,47.5
372,Ken,Sema,0,0.0,0.0,157775,0,0,-2,2,0,3,0.0,0.0,0,0.0,False,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,48,157775.jpg,0.0,0.0,False,,n,18,57,606,6,3002,8,0.0,0.0,Sema,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
373,Etienne,Capoue,42,100.0,75.0,38439,0,0,-2,2,0,3,2.3,2.1,3,2.8,False,,2020-01-03T14:30:19.664140Z,48,38439.jpg,2.5,0.3,False,,a,18,57,19398,591,62129,506,0.6,8.8,Capoue,1508,0,2,5,30,0,0,0,5,0,0,2,225,274.2,162.4,71.0,50.9
374,Nathaniel,Chalobah,21,100.0,100.0,89085,0,0,-1,1,0,3,1.7,2.2,3,2.2,False,,2020-01-05T01:00:12.434063Z,44,89085.jpg,1.9,0.2,False,,a,18,57,15917,762,19729,312,0.5,4.8,Chalobah,562,0,1,1,7,0,0,0,1,0,0,2,81,97.4,64.1,49.0,20.8
375,Domingos,Quina,4,100.0,100.0,216058,0,0,-1,1,0,3,-0.2,0.3,1,0.3,False,,2019-10-29T22:00:19.938793Z,44,216058.jpg,1.0,0.1,False,,a,18,57,6429,34,9614,70,0.1,0.9,Quina,18,0,0,0,2,0,0,0,0,0,0,0,10,7.4,0.8,7.0,1.5
439,Craig,Dawson,29,100.0,100.0,60232,0,0,-2,2,0,2,1.0,1.5,6,1.5,False,,2019-11-23T17:00:23.140909Z,48,60232.jpg,1.7,0.2,False,,a,18,57,7293,252,18442,127,0.3,6.0,Dawson,1279,0,0,3,24,0,0,0,4,0,0,0,193,289.0,17.4,151.0,45.8
512,Danny,Welbeck,7,0.0,0.0,50175,0,0,-2,2,0,4,0.0,0.0,0,0.0,False,Hamstring injury - Expected back 01 Feb,2019-10-19T16:00:16.571131Z,58,50175.jpg,1.4,0.1,False,,i,18,57,10698,12,18937,58,0.0,1.2,Welbeck,208,0,0,1,2,0,0,0,0,0,0,0,13,23.6,27.6,72.0,12.2
513,Heurelho da Silva,Gomes,0,,,18656,0,0,-1,1,0,1,-0.5,0.0,0,0.0,False,,,44,18656.jpg,0.0,0.2,False,,a,18,57,4804,137,9021,110,0.0,0.0,Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
525,Ismaïla,Sarr,53,100.0,100.0,232185,0,0,-3,3,1,3,5.2,5.7,6,5.7,False,,2019-12-26T17:30:14.059476Z,62,232185.jpg,3.5,1.2,False,,a,18,57,104548,12526,48046,3839,0.9,8.5,Sarr,941,3,3,4,14,0,0,0,1,0,0,2,145,201.2,170.3,370.0,74.1
542,Dimitri,Foulquier,1,0.0,0.0,96767,0,0,0,0,0,2,0.0,0.0,0,0.0,False,Joined Granada on loan until the end of the season on 2/1. - Expected back 01 Jul,2020-01-02T14:30:16.327156Z,40,96767.jpg,0.3,0.2,False,,n,18,57,18544,12,13872,515,0.0,0.2,Foulquier,57,0,0,0,6,0,0,0,0,0,0,0,12,8.0,1.0,0.0,1.0
563,Ayotomiwa,Dele-Bashiru,0,100.0,100.0,175353,0,0,0,0,0,3,-0.5,0.0,0,0.0,False,,2019-12-31T10:30:25.925374Z,45,175353.jpg,0.0,0.0,False,,a,18,57,565,27,390,24,0.0,0.0,Dele-Bashiru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
592,João Pedro,Junqueira de Jesus,0,,,475168,0,0,0,0,0,4,1.0,1.5,0,0.0,False,,,50,475168.jpg,0.0,0.0,False,,a,18,57,430,123,128,64,0.0,0.0,João Pedro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
376,Aaron,Cresswell,54,100.0,75.0,55459,0,0,-3,3,2,2,2.6,2.0,2,2.6,False,,2020-01-03T17:30:19.587785Z,47,55459.jpg,3.6,1.3,False,,a,19,21,250821,4072,202360,2575,0.6,11.5,Cresswell,1303,3,0,4,23,0,0,0,6,0,0,5,228,305.0,146.3,143.0,59.5
377,Angelo,Ogbonna,59,100.0,100.0,40669,0,0,0,0,0,2,3.0,3.0,2,3.0,False,,2020-01-03T17:30:19.599295Z,45,40669.jpg,3.7,1.5,False,,a,19,21,135464,4253,63066,3493,0.7,13.1,Ogbonna,1440,2,0,6,19,0,0,0,2,0,0,0,284,352.0,17.2,130.0,49.9
378,Arthur,Masuaku,23,100.0,100.0,105717,0,0,-3,3,1,2,0.6,0.6,2,0.6,False,,2019-09-16T21:30:11.964684Z,42,105717.jpg,2.3,0.5,False,,a,19,21,93469,1282,96079,572,0.1,5.5,Masuaku,637,0,1,2,10,0,0,0,2,1,0,3,140,182.6,117.3,43.0,34.4
