id,first_name,second_name,team,team_code,total_points,minutes,now_cost,selected_by_percent,points_list,minutes_list
329,Ben,Davies,17,6,8,360,53,0.1,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 2.0, 0.0, 14.0, 0.0, 0.0, 90.0, 0.0, 0.0, 90.0, 90.0, 74.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
330,Jan,Vertonghen,17,6,41,1198,52,1.9,"[0.0, 0.0, 0.0, 1.0, 5.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 11.0, 10.0, 1.0, 2.0, 1.0, 2.0, 0.0]","[0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 73.0, 90.0, 45.0, 90.0, 0.0]"
331,Toby,Alderweireld,17,6,44,1890,54,5.0,"[2.0, 1.0, 2.0, 1.0, 10.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 0.0, 1.0, 4.0, 1.0, 6.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
332,Danny,Rose,17,6,17,891,53,1.3,"[2.0, 1.0, 1.0, 0.0, 5.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0]","[90.0, 90.0, 87.0, 90.0, 75.0, 90.0, 90.0, 0.0, 90.0, 90.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 68.0]"
333,Davinson,Sánchez,17,6,25,1440,53,0.9,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 6.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0]","[90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 45.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 45.0, 0.0, 90.0]"
334,Kieran,Trippier,17,6,0,0,55,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
335,Juan,Foyth,17,6,3,66,49,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 18.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 45.0, 0.0, 0.0]"
336,Serge,Aurier,17,6,57,1444,50,6.1,"[0.0, 0.0, 0.0, 0.0, 14.0, 1.0, -2.0, 0.0, 2.0, 1.0, 9.0, 4.0, 6.0, 1.0, 5.0, 6.0, 2.0, 1.0, 5.0, -1.0, 1.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 30.0, 0.0, 90.0, 83.0, 87.0, 85.0, 90.0, 90.0, 90.0, 79.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
337,Kyle,Walker-Peters,17,6,5,241,44,0.5,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[90.0, 90.0, 61.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
338,Harry,Kane,17,6,104,1778,109,10.5,"[13.0, 2.0, 2.0, 6.0, 5.0, 8.0, 8.0, 2.0, 2.0, 7.0, 0.0, 2.0, 6.0, 2.0, 2.0, 16.0, 1.0, 2.0, 8.0, 8.0, 2.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 84.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 74.0, 0.0]"
339,Vincent,Janssen,17,6,0,0,45,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
340,Hugo,Lloris,17,6,23,548,53,3.2,"[3.0, 3.0, 2.0, 3.0, 8.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
341,Paulo,Gazzaniga,17,6,43,1432,46,4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 8.0, 2.0, 3.0, 2.0, 2.0, 2.0, 6.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 82.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
342,Heung-Min,Son,17,6,91,1384,98,6.7,"[0.0, 0.0, 2.0, 5.0, 16.0, 5.0, 5.0, 2.0, 1.0, 5.0, 2.0, 8.0, 13.0, 10.0, 2.0, 12.0, 2.0, -1.0, 0.0, 0.0, 0.0, 2.0]","[0.0, 0.0, 90.0, 78.0, 90.0, 90.0, 63.0, 72.0, 45.0, 90.0, 78.0, 90.0, 90.0, 87.0, 90.0, 90.0, 90.0, 61.0, 0.0, 0.0, 0.0, 90.0]"
343,Christian,Eriksen,17,6,46,1045,86,2.7,"[1.0, 2.0, 1.0, 8.0, 2.0, 1.0, 6.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 4.0, 1.0, 1.0, 9.0, 1.0, 2.0]","[26.0, 90.0, 28.0, 90.0, 90.0, 11.0, 90.0, 90.0, 0.0, 87.0, 90.0, 0.0, 11.0, 0.0, 26.0, 0.0, 1.0, 45.0, 22.0, 90.0, 90.0, 68.0]"
344,Bamidele,Alli,17,6,77,1253,86,8.6,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 7.0, 2.0, 9.0, 3.0, 5.0, 15.0, 9.0, 9.0, 2.0, 1.0, 8.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 71.0, 78.0, 90.0, 90.0, 84.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
345,Lucas,Rodrigues Moura da Silva,17,6,58,1097,71,4.9,"[5.0, 6.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 1.0, 7.0, 1.0, 2.0, 8.0, 8.0, 2.0, 1.0, 3.0, 2.0, 2.0]","[90.0, 34.0, 90.0, 0.0, 5.0, 4.0, 0.0, 17.0, 62.0, 6.0, 90.0, 4.0, 81.0, 16.0, 63.0, 74.0, 88.0, 73.0, 75.0, 45.0, 90.0, 90.0]"
346,Erik,Lamela,17,6,35,654,57,1.1,"[1.0, 12.0, 2.0, 3.0, 8.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[87.0, 84.0, 61.0, 59.0, 90.0, 78.0, 26.0, 90.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 15.0, 21.0]"
347,Harry,Winks,17,6,25,1084,52,0.3,"[2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0]","[63.0, 55.0, 90.0, 90.0, 66.0, 90.0, 90.0, 45.0, 70.0, 62.0, 0.0, 45.0, 90.0, 1.0, 69.0, 0.0, 1.0, 0.0, 67.0, 0.0, 0.0, 90.0]"
348,Victor,Wanyama,17,6,1,24,48,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
349,Moussa,Sissoko,17,6,49,1688,49,1.6,"[5.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 7.0, 2.0, 8.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 66.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 8.0, 90.0, 84.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 0.0]"
350,Eric,Dier,17,6,15,611,49,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 90.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 45.0, 14.0, 0.0, 0.0, 0.0]"
351,Luke,Amos,17,6,0,0,45,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
352,Oliver,Skipp,17,6,3,12,43,0.5,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
442,Tanguy,Ndombele,17,6,36,797,58,2.4,"[8.0, 6.0, 0.0, 0.0, 1.0, 2.0, 7.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0]","[90.0, 90.0, 0.0, 0.0, 23.0, 85.0, 77.0, 45.0, 20.0, 27.0, 72.0, 45.0, 0.0, 73.0, 20.0, 0.0, 0.0, 16.0, 0.0, 90.0, 24.0, 0.0]"
509,Troy,Parrott,17,6,1,5,43,0.8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
523,Giovani,Lo Celso,17,6,15,353,73,0.2,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 1.0]","[0.0, 5.0, 28.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 17.0, 90.0, 0.0, 2.0, 5.0, 0.0, 0.0, 0.0, 34.0, 73.0, 65.0, 21.0]"
524,Ryan,Sessegnon,17,6,7,251,54,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 55.0, 90.0, 90.0, 0.0]"
527,Georges-Kévin,Nkoudou,17,6,1,2,50,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
543,Alfie,Whiteman,17,6,0,0,40,0.6,"[0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
555,Michel,Vorm,17,6,0,0,43,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
558,Brandon,Austin,17,6,0,0,40,0.2,"[0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
583,Japhet,Tanganga,17,6,2,90,40,0.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 2.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 90.0]"
353,José,Holebas,18,57,16,1004,46,0.7,"[1.0, 1.0, 0.0, 0.0, 0.0, -2.0, 0.0, 6.0, 1.0, 0.0, 0.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[90.0, 90.0, 90.0, 0.0, 77.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 87.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0]"
354,Christian,Kabasele,18,57,46,1124,43,0.5,"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 7.0, 2.0, 6.0, 0.0, 3.0, 0.0, 0.0, 0.0, 6.0, 1.0, 11.0, 2.0, 6.0, -1.0, 0.0]","[0.0, 0.0, 0.0, 90.0, 90.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 64.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 70.0, 0.0]"
355,Adam,Masina,18,57,23,591,43,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 0.0, 1.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 1.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 72.0, 90.0, 2.0, 45.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 5.0, 17.0, 90.0]"
356,Adrian,Mariappa,18,57,17,866,42,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 6.0, 2.0, -2.0, 0.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 70.0, 20.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 56.0, 0.0, 90.0]"
357,Francisco,Femenía Far,18,57,29,1344,42,0.7,"[1.0, 2.0, 1.0, 2.0, 0.0, -3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.0, 5.0, 1.0, 6.0, 2.0, 6.0, 1.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 19.0, 0.0, 15.0, 0.0, 90.0, 81.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 59.0, 0.0]"
358,Craig,Cathcart,18,57,59,1723,43,2.1,"[1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 6.0, 2.0, 7.0, 1.0, 6.0, 1.0, 1.0, 1.0, 5.0, 1.0, 5.0, 1.0, 8.0, 2.0, 6.0]","[90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 19.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 84.0, 90.0, 90.0]"
359,Daryl,Janmaat,18,57,36,606,41,0.7,"[0.0, 0.0, 0.0, 2.0, 1.0, 0.0, -1.0, 9.0, 12.0, 6.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 90.0, 12.0, 0.0, 90.0, 90.0, 70.0, 90.0, 74.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
360,Marc,Navarro,18,57,0,0,39,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
361,Sebastian,Prödl,18,57,1,56,40,1.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
362,Troy,Deeney,18,57,39,903,62,1.1,"[2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 6.0, 2.0, 12.0, 1.0, 7.0]","[90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0, 86.0, 90.0, 74.0, 90.0, 79.0, 90.0, 90.0, 90.0]"
363,Gerard,Deulofeu,18,57,71,1625,61,2.8,"[1.0, 2.0, 2.0, 1.0, 7.0, 1.0, 1.0, 1.0, 2.0, 1.0, 7.0, 12.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 12.0, 2.0]","[45.0, 78.0, 73.0, 8.0, 90.0, 76.0, 45.0, 31.0, 86.0, 90.0, 90.0, 69.0, 90.0, 66.0, 76.0, 90.0, 90.0, 90.0, 90.0, 90.0, 72.0, 90.0]"
364,Andre,Gray,18,57,34,697,56,0.4,"[2.0, 1.0, 8.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 5.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 4.0]","[74.0, 7.0, 90.0, 81.0, 53.0, 13.0, 19.0, 58.0, 0.0, 33.0, 90.0, 59.0, 55.0, 23.0, 3.0, 13.0, 15.0, 0.0, 10.0, 0.0, 0.0, 1.0]"
365,Isaac,Success Ajayi,18,57,4,50,48,0.4,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[15.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
366,Ben,Foster,18,57,87,1980,49,3.6,"[1.0, 2.0, 3.0, 5.0, 1.0, -1.0, 1.0, 10.0, 2.0, 10.0, 3.0, 9.0, 1.0, 2.0, 2.0, 6.0, 2.0, 11.0, 3.0, 6.0, 2.0, 6.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
367,Pontus,Dahlberg,18,57,0,0,43,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
368,Abdoulaye,Doucouré,18,57,70,1826,56,1.3,"[0.0, 2.0, 2.0, 1.0, 2.0, 2.0, 2.0, 3.0, 9.0, 2.0, 2.0, 3.0, 2.0, 2.0, 1.0, 2.0, 2.0, 2.0, 0.0, 6.0, 9.0, 14.0]","[90.0, 90.0, 90.0, 70.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 77.0, 86.0, 68.0, 0.0, 90.0, 90.0, 85.0]"
369,Roberto,Pereyra,18,57,34,880,56,0.6,"[1.0, 1.0, 0.0, 2.0, 6.0, 1.0, 1.0, 3.0, 2.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 6.0]","[45.0, 90.0, 0.0, 90.0, 27.0, 57.0, 45.0, 90.0, 83.0, 90.0, 90.0, 30.0, 0.0, 0.0, 0.0, 76.0, 0.0, 13.0, 45.0, 0.0, 1.0, 8.0]"
370,Will,Hughes,18,57,42,1154,53,0.3,"[2.0, 2.0, 5.0, 10.0, 2.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 2.0, 0.0, 1.0, 3.0, 2.0, 1.0, 0.0, 0.0]","[90.0, 66.0, 73.0, 70.0, 62.0, 58.0, 0.0, 0.0, 6.0, 80.0, 23.0, 90.0, 66.0, 73.0, 82.0, 0.0, 90.0, 90.0, 90.0, 45.0, 0.0, 0.0]"
371,Tom,Cleverley,18,57,24,645,48,0.1,"[0.0, 1.0, 2.0, 2.0, 9.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 11.0, 85.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
372,Ken,Sema,18,57,0,0,48,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
373,Etienne,Capoue,18,57,42,1508,48,0.3,"[2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 6.0, 2.0, 3.0]","[90.0, 82.0, 90.0, 0.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 76.0, 90.0, 90.0, 90.0, 90.0]"
374,Nathaniel,Chalobah,18,57,21,562,44,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0, 1.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 90.0, 56.0, 66.0, 0.0, 0.0, 16.0, 0.0, 12.0, 0.0, 21.0, 88.0, 14.0, 90.0, 90.0]"
375,Domingos,Quina,18,57,4,18,44,0.1,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0]"
